,filenames,page_num,sent_num,text,confidence_rating
639,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,19,Glacier lake outburst flood will threaten the security of local and downstream communities in High Mountain Asia ,high
640,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,20,"By 2100, annual runoff in one-third of the 56 large-scale glacierised catchments are projected to decline by over 10%, with the most significant reductions in Central Asia and the Andes ",medium
641,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,21,"Cryosphere related changes in floods, landslides and water availability have the potential to lead to severe consequences for people, infrastructure and the economy in most mountain regions ",high
642,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,23,"By 2050, environmentally critical streamflow is projected to be affected in 42% to 79% of the world’s watersheds, causing negative impacts on freshwater ecosystems ",medium
643,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,24,"Increased wildfire, combined with soil erosion due to deforestation, could degrade water supplies ",medium
644,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,25,"Projected climate-driven water cycle changes, including increases in evapotranspiration, altered spatial patterns and amount of precipitation, and associated changes in groundwater recharge, runoff and streamflow, will impact terrestrial, freshwater, estuarine and coastal ecosystems and the transport of materials through the biogeochemical cycles, impacting humans and societal well-being ",medium
645,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,27,"In Central and South America, disruption in water flows will significantly degrade ecosystems such as high-elevation wetlands ",high
646,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,29,"Under RCP6.0 and SSP2, the population that is projected to be exposed to extreme to exceptional low total water storage will reach up to 7% over the 21st century ",medium
647,data/raw/IPCC_AR6_WGII_FullReport.pdf,72,31,"In southern Europe, more than a third of the population will be exposed to water scarcity at 2°C, and the risk doubles at 3°C, with significant economic losses ",medium
648,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,1,"Above 2°C, the frequency and duration of meteorological drought are projected to double over North Africa, the western Sahel and southern Africa ",medium
649,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,2,More droughts and extreme fire weather are projected in southern and eastern Australia (high confidence) and over most of New Zealand ,medium
650,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,4,The projected increase in precipitation intensity (high confidence) will increase rain-generated local flooding ,medium
651,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,5,Direct flood damage is projected to increase by four to five times at 4°C compared to 1.5°C ,medium
652,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,6,A higher sea level with storm surge further inland may create more severe coastal flooding ,high
653,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,7,"Projected intensifications of the hydrological cycle pose increasing risks, including potential doubling of flood risk and 1.2- to 1.8-fold increase in GDP loss due to flooding between 1.5°C and 3°C ",medium
654,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,8,Projected increase in heavy rainfall events at all levels of warming in many regions in Africa will cause increasing exposure to pluvial and riverine flooding ,high
655,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,9,"A 1.5°C increase would result in an increase of 100–200% in the population affected by floods in Colombia, Brazil and Argentina, 300% in Ecuador and 400% in Peru ",medium
656,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,12,"Agricultural water use will increase globally as a consequence of population increase and dietary changes, as well as increased water requirements due to climate change ",high
657,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,14,"Increased floods and droughts, together with heat stress, will have an adverse impact on food availability and prices, resulting in increased undernourishment in South and Southeast Asia ",high
658,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,19,"Historically rare extreme sea level events will occur annu- ally by 2100, compounding these risks ",high
659,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,21,These risks will be compounded where coastal development prevents upshore migration of habitats or where terrestrial sediment inputs are limited and tidal ranges are small ,high
660,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,22,"Loss of these habitats disrupts associated ecosystem services, including wave-energy attenuation, habitat provision for biodiversity, climate mitigation and food and fuel resources ",high
661,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,23,"Near- to mid-term sea level rise will also exacerbate coastal erosion and submersion and the salinisation of coastal groundwater, expanding the loss of many different coastal habitats, ecosystems and ecosystem services ",medium
662,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,25,High population growth and urbanisation in low-lying coastal zones will be the major driver of increasing exposure to sea level rise in the coming decades ,high
663,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,26,"By 2030, 108– 116 million people will be exposed to sea level rise in Africa (compared to 54 million in 2000), increasing to 190–245 million by 2060 ",medium
664,data/raw/IPCC_AR6_WGII_FullReport.pdf,73,27,"By 2050, more than a billion people located in low-lying cities and settlements will be at risk from coast-specific climate hazards, influenced by coastal geomorphology, geographical location and adaptation action ",high
665,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,4,"For example, in Europe, coastal flood damage is projected to increase at least 10-fold by the end of the 21st century, and even more or earlier with current adaptation and mitigation ",high
666,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,5,"By 2100, 158–510 million people and USD7,919–12,739 billion in assets are projected to be exposed to the 1-in-100-year coastal floodplain under RCP4.5, and 176–880 million people and USD8,813–14,178 billion assets under RCP8.5 ",high
667,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,6,"Projected impacts reach far beyond coastal cities and settlements, with damage to ports potentially severely compromising global supply chains and maritime trade, with local to global geopolitical and economic ramifications ",medium
668,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,7,"Compounded and cascading climate risks, such as tropical cyclone storm surge damage to coastal infrastructure and supply chain networks, are expected to increase ",medium
669,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,9,Changes in wave climate superimposed on sea level rise will significantly increase coastal flooding ,high
670,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,10,"The frequency, extent and duration of coastal flooding will significantly increase from 2050 (high confidence), unless coastal and marine ecosystems are able to naturally adapt to sea level rise through vertical growth and landward migration ",low
671,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,12,Deltaic cities and settlements characterised by high inequality and informal settlements are especially vulnerable ,high
672,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,13,"Although risks are distributed across cities and settlements at all levels of economic development, wealthier and more urbanised coastal cities and settlements are more likely to be able to limit impacts and risk in the near- to mid-term through infrastructure resilience and coastal protection interventions, with highly uncertain prospects in many of these locations beyond 2100 ",high
673,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,14,Prospects for enabling and contributing to climate resilient development thus vary markedly within and between coastal cities and settlements ,high
674,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,17,"Health risks will be differentiated by gender, age, income, social status and region ",high
675,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,19,"Projections under mid-range emissions scenarios show an additional 250,000 deaths per year by 2050 (compared to 1961–1990) due to malaria, heat, childhood undernutrition and diarrhoea ",high
676,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,21,"Mortality and morbidity will continue to escalate as exposures become more frequent and intense, putting additional strain on health and economic systems ",high
677,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,22,"Vulnerable groups include young children (<5 years old), the elderly (>65 years old), pregnant women, Indigenous Peoples, those with pre-existing diseases, physical labourers and those in low socioeconomic conditions ",high
678,data/raw/IPCC_AR6_WGII_FullReport.pdf,74,24,"Children and adolescents, particularly girls, as well as people with existing mental, physical and medical challenges, are particularly at risk ",high
